139.959 -63.9097 -9.63131 1
140 -64 -10.5 0
139.948 -63.9326 -10.1366 1
142 -64 0 0
142 -64 0 1
142 -64 -9.5 0
141.956 -63.9618 -9.22538 1
142 -64 -15.5 0
142.019 -64.0063 -15.4832 1
144 -64 3 0
144.013 -63.9843 2.99102 1
144 -64 -9.5 0
143.978 -63.9599 -9.28814 1
144 -64 -10 0
143.978 -63.931 -9.78136 1
146 -64 -9.5 0
145.944 -63.8855 -9.19701 1
148 -64 -9 0
147.913 -63.849 -8.81758 1
148 -64 -9.5 0
147.928 -63.8305 -9.29608 1
148 -64 -10 0
147.964 -63.8563 -9.85657 1
150 -64 20.5 0
150.031 -63.9582 20.6041 1
150 -64 6.5 0
150.028 -63.9983 6.49172 1
150 -64 6 0
150.031 -63.9961 5.99091 1
150 -64 -8 0
149.959 -63.941 -7.92728 1
152 -64 20.5 0
151.948 -63.9689 20.5703 1
154 -64 23.5 0
154.057 -64.0063 23.4791 1
154 -64 0.5 0
153.999 -63.9797 0.492411 1
156 -64 16.5 0
156.116 -63.9514 16.4982 1
156 -64 14 0
155.997 -63.9338 14.0225 1
156 -64 13 0
155.994 -63.9748 13.0127 1
156 -64 4.5 0
156.032 -64.021 4.48993 1
156 -64 4 0
156.086 -64.0535 3.97837 1
156 -64 0 0
155.993 -63.9907 -0.00572308 1
158 -64 13 0
158.096 -64.0245 13.1483 1
158 -64 12 0
158.052 -64.0573 12.1245 1
158 -64 0 0
158.01 -63.986 0.122113 1
160 -64 19 0
160.152 -63.9864 18.8844 1
160 -64 17.5 0
160.143 -64.0404 17.4156 1
162 -64 21 0
162.167 -64.0563 20.8877 1
162 -64 11.5 0
162.006 -64.0101 11.5165 1
162 -64 11 0
162.028 -64.0359 11.0881 1
164 -64 10.5 0
163.975 -63.932 10.6874 1
166 -64 26.5 0
166 -63.9942 26.5212 1
166 -64 10.5 0
165.98 -63.853 10.7151 1
168 -64 26 0
167.997 -63.9943 26.0994 1
170 -64 27 0
170.03 -63.7867 27.176 1
172 -64 28.5 0
172.098 -64.006 28.4434 1
172 -64 28 0
172.109 -64.0071 27.9697 1
172 -64 24 0
172.144 -63.9971 24.0423 1
172 -64 23.5 0
172.085 -64.0066 23.5407 1
172 -64 15 0
172.119 -64.1101 15.0994 1
174 -64 11.5 0
173.935 -63.9641 11.622 1
174 -64 11 0
174.126 -64.0334 10.8752 1
174 -64 10.5 0
174.172 -64.0177 10.4232 1
176 -64 12.5 0
175.834 -63.9489 12.9323 1
178 -64 13 0
177.942 -63.9615 13.3336 1
178 -64 12.5 0
177.927 -63.9603 12.8478 1
180 -64 13 0
179.979 -63.9598 13.4035 1
182 -64 13 0
181.985 -63.9678 13.4072 1
184 -64 13 0
183.984 -63.9628 13.4098 1
186 -64 13 0
185.982 -63.9572 13.407 1
188 -64 13 0
187.976 -63.9602 13.3997 1
190 -64 13.5 0
189.976 -63.9602 13.8997 1
192 -64 13.5 0
191.981 -63.9678 13.9069 1
194 -64 13.5 0
193.992 -63.9814 13.9116 1
196 -64 13.5 0
196 -64 13.9153 1
198 -64 13.5 0
198 -63.9912 13.9141 1
200 -64 13.5 0
200 -63.9824 13.9132 1
202 -64 13.5 0
202 -63.9912 13.9141 1
204 -64 13.5 0
204.016 -63.9836 13.996 1
206 -64 13.5 0
206.039 -63.9748 13.9609 1
208 -64 13.5 0
208.033 -63.9819 13.8639 1
208 -64 13 0
208.041 -63.9766 13.3731 1
210 -64 13 0
210.047 -63.9956 13.4314 1
212 -64 13 0
212.063 -64 13.3966 1
214 -64 12.5 0
214.081 -64 12.8534 1
214 -64 12 0
214.067 -64 12.3206 1
216 -64 12 0
216.071 -64 12.4009 1
218 -64 12 0
218.074 -63.9989 12.3477 1
218 -64 11.5 0
218.074 -64.0062 11.8788 1
220 -64 11.5 0
220.09 -63.9925 11.8838 1
222 -64 11 0
222.088 -63.986 11.2952 1
222 -64 10.5 0
222.11 -64.0038 10.8059 1
224 -64 10 0
224.076 -63.9977 10.2136 1
226 -64 -18 0
225.999 -64.0013 -17.9728 1
228 -64 2.5 0
227.966 -63.941 2.47903 1
228 -64 1.5 0
228.026 -64.0375 1.53238 1
228 -64 -10.5 0
227.964 -64.0292 -10.4532 1
230 -64 0.5 0
230.037 -64.007 0.513745 1
230 -64 0 0
230.112 -64.0144 0.045412 1
230 -64 -2.5 0
230.134 -64.0274 -2.49608 1
230 -64 -3 0
230.135 -64.0352 -3.00912 1
230 -64 -6.5 0
230.078 -64.0253 -6.51076 1
230 -64 -7.5 0
230.079 -64.027 -7.52581 1
230 -64 -10.5 0
229.898 -63.8574 -10.5715 1
230 -64 -12 0
230.029 -64.0012 -11.9191 1
232 -64 -12 0
232.117 -63.9929 -11.7243 1
234 -64 9 0
234.057 -64.1246 9.12797 1
234 -64 8 0
233.953 -63.9145 7.94399 1
236 -64 -13 0
235.983 -63.968 -12.6643 1
236 -64 -17.5 0
236 -64 -17.5 1
238 -64 7.5 0
238.102 -64.062 7.73566 1
238 -64 -13 0
238.002 -63.9757 -12.7962 1
240 -64 6.5 0
239.937 -63.9055 6.60787 1
240 -64 -12.5 0
239.979 -63.9768 -12.3229 1
242 -64 6.5 0
241.913 -63.9067 6.73274 1
244 -64 7 0
243.959 -63.9344 7.22635 1
244 -64 -9 0
244.057 -64.0016 -9.04425 1
246 -64 11.5 0
245.908 -63.8049 11.4773 1
246 -64 8 0
246.001 -63.9797 8.00495 1
246 -64 7.5 0
246.009 -63.9459 7.50971 1
246 -64 1 0
246.088 -64 1 1
246 -64 0.5 0
246.052 -64 0.5 1
246 -64 0 0
246.038 -64 0 1
248 -64 13.5 0
248.098 -63.9815 13.495 1
248 -64 12.5 0
248.023 -63.9378 12.4927 1
248 -64 11 0
248 -63.9171 11 1
248 -64 8.5 0
247.987 -63.9859 8.5069 1
6 -66 0 0
6 -65.9932 0.0549999 1
8 -66 0 0
8.00905 -65.9852 0.0374554 1
10 -66 -14 0
10.033 -65.9777 -14.0026 1
10 -66 -14.5 0
10.0121 -65.9698 -14.5112 1
12 -66 -1.5 0
12 -65.9589 -1.5 1
12 -66 -13 0
12.0271 -65.9408 -12.9528 1
14 -66 0 0
14 -65.9779 0 1
14 -66 -0.5 0
14 -65.97 -0.5 1
16 -66 5.5 0
15.9938 -66.0148 5.52629 1
16 -66 -9.5 0
16.0139 -65.9861 -9.3241 1
16 -66 -10.5 0
15.9546 -65.9798 -10.3602 1
18 -66 -9.5 0
18.0027 -65.9823 -9.35192 1
18 -66 -10.5 0
18.0111 -65.9777 -10.3949 1
20 -66 7 0
19.9674 -66 7.08054 1
22 -66 14.5 0
22 -66 14.5 1
24 -66 22 0
24.0142 -66 22.0284 1
26 -66 -10 0
26.0257 -65.9697 -9.79557 1
28 -66 -10.5 0
28.0384 -65.9855 -10.3833 1
30 -66 8 0
30.0311 -65.8898 8.07147 1
32 -66 29 0
32.058 -66.014 28.9665 1
32 -66 28.5 0
32.044 -66.0135 28.4768 1
32 -66 8 0
32.0007 -65.9895 8.00653 1
32 -66 7.5 0
32.0099 -65.9631 7.52276 1
34 -66 24.5 0
33.9417 -65.9108 24.4888 1
34 -66 23 0
33.9782 -65.8984 22.9527 1
34 -66 22.5 0
34.0029 -65.9207 22.466 1
34 -66 22 0
34.0263 -65.8937 21.9536 1
34 -66 21.5 0
34.0615 -65.8728 21.4422 1
34 -66 0.5 0
34.0566 -65.8695 0.385288 1
36 -66 22.5 0
36.0096 -65.8078 22.3606 1
36 -66 22 0
36.0424 -66.1192 22.1453 1
36 -66 1 0
36.1129 -66.013 1.07248 1
38 -66 14.5 0
37.9823 -65.9823 14.5 1
38 -66 14 0
38.0206 -66.0043 14.0034 1
40 -66 25.5 0
40.0727 -65.984 25.5848 1
40 -66 24 0
39.9975 -66.0346 24.1571 1
42 -66 24 0
42.0452 -65.9723 24.0196 1
42 -66 23.5 0
42.046 -65.9642 23.4931 1
42 -66 10.5 0
41.9456 -66.073 10.5879 1
42 -66 10 0
41.9445 -66.0512 10.0816 1
42 -66 9.5 0
41.9423 -66.0265 9.56544 1
44 -66 19.5 0
44.3909 -66 19.5 1
44 -66 19 0
44.4257 -66 19 1
44 -66 18.5 0
44.3658 -66 18.5 1
44 -66 18 0
44.2978 -66 18 1
46 -66 3 0
45.9814 -65.989 3.2049 1
48 -66 3 0
47.9492 -65.9809 3.31885 1
50 -66 3.5 0
49.9359 -65.9633 3.90288 1
52 -66 4 0
51.9581 -65.9684 4.39249 1
54 -66 4 0
53.9815 -65.9678 4.4069 1
56 -66 4 0
55.992 -65.9814 4.41156 1
58 -66 4 0
57.9894 -65.9894 4.4123 1
60 -66 4 0
59.9617 -65.9874 4.40702 1
62 -66 4.5 0
61.941 -65.9623 4.90548 1
64 -66 4.5 0
63.9249 -65.951 4.95262 1
66 -66 5 0
65.9172 -65.9306 5.42024 1
68 -66 5.5 0
67.906 -65.9317 5.95566 1
70 -66 6 0
69.9342 -65.9551 6.3398 1
72 -66 6.5 0
71.9514 -65.9514 6.83544 1
72 -66 6 0
71.9499 -65.9499 6.35204 1
74 -66 6.5 0
73.9766 -65.9593 6.92247 1
76 -66 6.5 0
75.975 -65.9597 6.96338 1
78 -66 6.5 0
77.9788 -65.9545 6.90626 1
80 -66 6.5 0
79.9761 -65.9498 6.89942 1
82 -66 7 0
81.976 -65.9602 7.39965 1
84 -66 7 0
83.9874 -65.9617 7.40702 1
86 -66 7 0
85.9974 -65.9654 7.42486 1
88 -66 7 0
88.0026 -65.9654 7.42486 1
90 -66 7 0
90.0028 -65.9625 7.40732 1
92 -66 7 0
92.0105 -65.9599 7.40488 1
94 -66 7 0
94.024 -65.9602 7.39965 1
96 -66 6.5 0
96.024 -65.9602 6.89965 1
98 -66 6.5 0
98.0105 -65.9599 6.90488 1
100 -66 6.5 0
100.008 -65.9678 6.9082 1
102 -66 6.5 0
102.008 -65.9814 6.91156 1
104 -66 6.5 0
104 -66 6.91528 1
106 -66 6.5 0
106 -66 6.91528 1
108 -66 6.5 0
108.019 -65.992 6.91156 1
110 -66 6.5 0
110.04 -65.976 6.89965 1
112 -66 6 0
112.043 -65.9815 6.40695 1
114 -66 6 0
114.043 -65.9815 6.40695 1
116 -66 5.5 0
116.04 -65.9628 5.90001 1
118 -66 5.5 0
118.037 -65.9691 5.91 1
120 -66 5.5 0
120.05 -65.9655 5.89857 1
122 -66 5 0
122.057 -65.9629 5.4064 1
124 -66 5 0
124.041 -65.9916 5.26925 1
124 -66 4.5 0
124.051 -65.9851 4.77073 1
126 -66 4.5 0
126.028 -65.9957 4.69513 1
128 -66 -9.5 0
128.047 -65.9658 -9.3833 1
128 -66 -10.5 0
128.113 -66.0266 -10.597 1
128 -66 -11.5 0
128.221 -66.0287 -11.6015 1
130 -66 -9.5 0
129.897 -65.9154 -9.07009 1
130 -66 -10.5 0
129.908 -65.8578 -10.1599 1
132 -66 -9.5 0
131.938 -65.8413 -8.89798 1
134 -66 -9 0
134.037 -65.9731 -8.54825 1
136 -66 -10 0
136.054 -65.9374 -9.58934 1
138 -66 -10 0
138.013 -65.9525 -9.51309 1
140 -66 -10 0
140 -66 -9.61882 1
142 -66 -10 0
141.959 -66.0108 -9.63293 1
144 -66 -10 0
143.948 -65.9944 -9.85721 1
146 -66 -8 0
145.946 -65.8995 -7.88233 1
146 -66 -8.5 0
145.905 -65.8629 -8.32017 1
146 -66 -9 0
145.909 -65.8989 -8.85631 1
146 -66 -9.5 0
145.917 -65.9216 -9.38052 1
148 -66 -7 0
147.846 -65.8035 -6.77923 1
150 -66 -7 0
149.94 -65.8714 -6.8234 1
152 -66 22.5 0
151.985 -65.8773 22.5358 1
152 -66 20.5 0
152.081 -65.9939 20.4392 1
152 -66 20 0
152.065 -65.9899 19.9475 1
152 -66 10.5 0
152.135 -66.1068 10.4206 1
154 -66 23.5 0
154.06 -65.982 23.4658 1
154 -66 23 0
154.079 -65.9298 22.9512 1
154 -66 20 0
154.076 -65.928 20.0018 1
154 -66 14 0
154.182 -66.0325 13.8495 1
156 -66 23.5 0
155.948 -66.0986 23.6017 1
156 -66 16.5 0
156.203 -66.0956 16.3467 1
158 -66 17.5 0
157.913 -65.9024 17.6839 1
158 -66 17 0
157.875 -65.8366 17.2043 1
160 -66 19 0
160.271 -66.0026 18.8064 1
160 -66 18.5 0
160.255 -66.0001 18.3156 1
160 -66 18 0
160.178 -66.0164 17.843 1
160 -66 7 0
160.044 -66.0033 6.9785 1
160 -66 4 0
160.076 -66 4 1
162 -66 21 0
162.154 -66.0227 20.8868 1
162 -66 9.5 0
162.112 -65.974 9.40439 1
164 -66 12.5 0
163.942 -66.0038 12.692 1
164 -66 9.5 0
164.181 -66.0101 9.45967 1
166 -66 13 0
165.949 -65.9849 13.2198 1
166 -66 11.5 0
165.903 -65.8518 11.7839 1
168 -66 13.5 0
167.881 -66.0933 13.6479 1
168 -66 13 0
167.914 -66.0258 13.1193 1
168 -66 12.5 0
167.95 -65.9784 12.5852 1
168 -66 12 0
167.996 -65.9455 12.0434 1
170 -66 18.5 0
170.163 -66 18.5 1
170 -66 18 0
170.229 -66.0224 18.0239 1
170 -66 15 0
170.157 -66.0388 14.9578 1
170 -66 14.5 0
170.116 -66.0455 14.4556 1
170 -66 13.5 0
169.995 -66.0144 13.5354 1
172 -66 29 0
171.95 -65.9573 29.0401 1
172 -66 28.5 0
172.017 -66.0125 28.4904 1
172 -66 28 0
172.038 -66.0068 28.017 1
174 -66 12.5 0
174.036 -65.9341 12.6848 1
174 -66 12 0
174.01 -65.9414 12.161 1
174 -66 11 0
174.125 -66.0219 10.9165 1
176 -66 12.5 0
175.865 -65.9213 12.9547 1
178 -66 13 0
177.943 -65.9731 13.4699 1
180 -66 13 0
179.984 -65.984 13.4109 1
182 -66 13 0
181.981 -65.9814 13.4109 1
184 -66 13 0
183.968 -65.968 13.4029 1
186 -66 13.5 0
185.976 -65.9602 13.8997 1
188 -66 13.5 0
187.981 -65.9678 13.9069 1
190 -66 13.5 0
189.992 -65.9814 13.9116 1
192 -66 13.5 0
192 -65.9894 13.9138 1
194 -66 13.5 0
194 -65.9894 13.9138 1
196 -66 13.5 0
195.994 -65.9832 13.9123 1
198 -66 13.5 0
197.992 -65.9716 13.9093 1
200 -66 13.5 0
200 -65.9598 13.972 1
202 -66 13.5 0
202.008 -65.9716 13.9093 1
204 -66 13.5 0
204.015 -65.9933 13.9337 1
206 -66 13.5 0
206.03 -65.9851 13.9749 1
208 -66 13.5 0
208.04 -65.9791 13.854 1
208 -66 13 0
208.04 -65.9908 13.3502 1
210 -66 13 0
210.044 -65.9968 13.4249 1
212 -66 13 0
212.061 -65.9897 13.4195 1
214 -66 12.5 0
214.093 -65.988 12.9095 1
216 -66 12 0
216.1 -66 12.4636 1
218 -66 11.5 0
218.074 -66.0151 11.8234 1
220 -66 11 0
220.105 -66.0301 11.4163 1
222 -66 24 0
222 -66 24 1
222 -66 23.5 0
222 -66 23.5 1
224 -66 10 0
224.052 -66.0029 10.1776 1
226 -66 1.5 0
226.009 -66.0019 1.49721 1
226 -66 -3 0
226.016 -65.953 -2.93469 1
226 -66 -6 0
226.012 -66 -6 1
228 -66 -10 0
228.185 -66.085 -9.98701 1
228 -66 -11 0
228.12 -66.0654 -10.9652 1
228 -66 -11.5 0
228.105 -66.0605 -11.489 1
228 -66 -12 0
228.102 -66.0639 -12.008 1
228 -66 -13.5 0
228.067 -66.0532 -13.5117 1
228 -66 -18 0
228 -66 -18 1
230 -66 -1 0
230.185 -65.9125 -0.941434 1
230 -66 -3 0
230.204 -65.8523 -3.03306 1
230 -66 -4 0
230.118 -65.8977 -3.98891 1
232 -66 9 0
232.047 -66.0267 9.02204 1
232 -66 8 0
231.963 -65.9625 8 1
232 -66 -1.5 0
232.034 -65.9864 -1.46623 1
232 -66 -12 0
232.015 -66.0497 -11.8842 1
234 -66 -11.5 0
233.985 -65.8076 -11.5161 1
234 -66 -12 0
233.987 -65.865 -12.0082 1
234 -66 -12.5 0
233.986 -65.8784 -12.4988 1
234 -66 -13 0
233.978 -65.8477 -12.989 1
234 -66 -14 0
233.961 -65.8395 -13.9879 1
234 -66 -14.5 0
233.946 -65.9078 -14.4951 1
236 -66 -3 0
236.024 -66.0069 -2.91759 1
236 -66 -12 0
235.961 -65.9222 -11.7786 1
238 -66 7.5 0
238.032 -66.0033 7.48663 1
238 -66 7 0
238.061 -66.015 6.96084 1
238 -66 6.5 0
238.113 -66.0093 6.48213 1
238 -66 5 0
238.081 -66.0136 4.98564 1
238 -66 -12 0
237.968 -65.9247 -11.6215 1
238 -66 -12.5 0
237.999 -65.9404 -12.0974 1
240 -66 16 0
240 -65.9329 16 1
240 -66 15.5 0
240 -65.9451 15.5 1
242 -66 18.5 0
242.053 -65.9877 18.4742 1
242 -66 15.5 0
241.993 -65.9901 15.4939 1
242 -66 8.5 0
241.946 -65.9659 8.65017 1
244 -66 12.5 0
244.079 -66.0436 12.5264 1
244 -66 12 0
244.065 -66.0365 12.0111 1
244 -66 9.5 0
244.175 -66.093 9.46835 1
244 -66 0 0
243.991 -66.0156 0.145681 1
246 -66 7.5 0
246.038 -65.9556 7.70665 1
246 -66 0 0
245.98 -66.0095 0.148254 1
248 -66 0 0
248.013 -65.9888 0.110226 1
6 -68 -10 0
6.0065 -67.9939 -9.84163 1
6 -68 -10.5 0
5.98347 -67.9536 -10.3314 1
8 -68 -10.5 0
7.95524 -67.8858 -10.0102 1
10 -68 8 0
10.0267 -67.9733 8 1
10 -68 7.5 0
10.0217 -67.9782 7.5 1
10 -68 -9 0
9.97791 -67.8915 -8.98731 1
10 -68 -9.5 0
9.98252 -67.9295 -9.41094 1
10 -68 -10 0
9.98271 -67.8953 -9.87408 1
10 -68 -10.5 0
9.96972 -67.8367 -10.3436 1
10 -68 -11.5 0
9.96017 -67.849 -11.4401 1
12 -68 -10 0
11.9996 -67.9252 -9.93297 1
12 -68 -10.5 0
12.0066 -67.8895 -10.4122 1
14 -68 -9.5 0
13.9867 -67.9794 -9.37586 1
14 -68 -10 0
13.9786 -67.9334 -9.86177 1
16 -68 6 0
16 -68 6 1
18 -68 -9 0
18.0273 -67.9522 -8.67843 1
18 -68 -9.5 0
18.0004 -67.9683 -9.10097 1
18 -68 -17.5 0
18 -68 -17.5 1
20 -68 -9 0
19.9947 -68.0314 -8.76068 1
20 -68 -9.5 0
20.0107 -68.003 -9.19206 1
20 -68 -10 0
20.0222 -67.972 -9.69179 1
22 -68 -9.5 0
22.0026 -67.9861 -9.04166 1
22 -68 -10 0
22.0365 -67.9869 -9.55876 1
24 -68 22 0
24.0264 -68 22.0528 1
24 -68 -9.5 0
23.9965 -67.9794 -9.03479 1
26 -68 21 0
26.0072 -68 21.0143 1
26 -68 -9.5 0
26.0167 -67.9719 -9.23368 1
28 -68 -10 0
28.032 -67.961 -9.8042 1
30 -68 28 0
29.9559 -67.9726 28.036 1
30 -68 27.5 0
30.0466 -68.0231 27.4685 1
32 -68 8 0
32.0155 -67.9672 8.12315 1
34 -68 20 0
33.9116 -68.1459 20.1861 1
36 -68 21 0
35.9786 -68.0283 21.0435 1
36 -68 20.5 0
36.0112 -68.0064 20.5155 1
36 -68 20 0
36.0787 -68.0043 20.0448 1
36 -68 7.5 0
35.9981 -67.9351 7.5233 1
36 -68 7 0
35.9947 -67.9076 7.02925 1
36 -68 0.5 0
36.1296 -67.992 0.467263 1
36 -68 0 0
36.1385 -67.9949 -0.0205629 1
38 -68 7.5 0
37.965 -67.9312 7.60582 1
38 -68 7 0
37.9585 -67.9724 7.08312 1
40 -68 9.5 0
39.9252 -67.9431 9.69839 1
40 -68 8 0
39.9471 -67.9104 8.06955 1
40 -68 7.5 0
39.9754 -67.9399 7.52298 1
42 -68 9.5 0
41.9705 -68.0409 9.7349 1
44 -68 27.5 0
44.1108 -68 27.5 1
44 -68 27 0
44.1122 -67.982 26.9948 1
44 -68 26.5 0
44.1042 -67.9657 26.4953 1
44 -68 26 0
44.0951 -67.9592 25.9989 1
44 -68 25.5 0
44.0927 -67.9496 25.5017 1
44 -68 25 0
44.1432 -67.947 25.0024 1
44 -68 24.5 0
44.2043 -67.967 24.4909 1
44 -68 24 0
44.2118 -67.9619 23.9944 1
44 -68 23 0
44.1994 -67.9651 22.9998 1
44 -68 22.5 0
44.2179 -67.9726 22.5055 1
44 -68 22 0
44.2399 -67.9794 22.0106 1
44 -68 21.5 0
44.2106 -67.9841 21.5117 1
44 -68 21 0
44.1734 -67.9881 21.0116 1
44 -68 18.5 0
44.3398 -68.0235 18.5225 1
44 -68 18 0
44.2846 -68 18 1
44 -68 17.5 0
44.2622 -68 17.5 1
44 -68 17 0
44.2476 -68 17 1
44 -68 10.5 0
44.0137 -67.9388 10.4886 1
44 -68 10 0
44.0002 -68.0155 10.0304 1
44 -68 9.5 0
43.9986 -68.0222 9.54758 1
46 -68 10 0
45.9835 -67.8655 9.99446 1
46 -68 9.5 0
45.9825 -67.8725 9.49535 1
46 -68 9 0
45.984 -67.8932 8.99693 1
46 -68 8.5 0
45.9864 -67.9131 8.49834 1
46 -68 3 0
45.9727 -67.9735 3.22381 1
48 -68 3.5 0
47.9597 -67.9667 3.82136 1
50 -68 3.5 0
49.9419 -67.9682 3.89897 1
52 -68 4 0
51.9678 -67.9815 4.4069 1
54 -68 4 0
53.9894 -67.9789 4.41121 1
56 -68 4 0
55.992 -67.9814 4.41156 1
58 -68 4 0
57.9815 -67.9678 4.4069 1
60 -68 4 0
59.951 -67.9612 4.3885 1
62 -68 4.5 0
61.9174 -67.9434 4.90031 1
64 -68 5 0
63.9163 -67.9203 5.41164 1
66 -68 5.5 0
65.9182 -67.9221 5.9527 1
68 -68 6 0
67.9228 -67.9366 6.36051 1
68 -68 5.5 0
67.9296 -67.9296 5.85874 1
70 -68 6 0
69.9345 -67.9535 6.4235 1
72 -68 6.5 0
71.9501 -67.9679 6.95773 1
74 -68 6.5 0
73.9749 -67.9749 6.90882 1
76 -68 6.5 0
75.9678 -67.976 6.9065 1
78 -68 7 0
77.9682 -67.9682 7.39607 1
80 -68 7 0
79.9815 -67.9678 7.4069 1
82 -68 7 0
81.992 -67.9814 7.41156 1
84 -68 7 0
84 -67.9894 7.41376 1
86 -68 7 0
86 -67.9824 7.41317 1
88 -68 7 0
88 -67.9912 7.41409 1
90 -68 7 0
90 -67.9894 7.41376 1
92 -68 7 0
92 -67.9894 7.41376 1
94 -68 7 0
94.008 -67.9814 7.41156 1
96 -68 7 0
96.008 -67.9678 7.4082 1
98 -68 7 0
98.0105 -67.9599 7.40488 1
100 -68 7 0
100.024 -67.9602 7.39965 1
102 -68 6.5 0
102.032 -67.968 6.90291 1
104 -68 6.5 0
104.019 -67.9814 6.91087 1
106 -68 6.5 0
106 -67.9894 6.91376 1
108 -68 6.5 0
108.011 -67.9894 6.9123 1
110 -68 6.5 0
110.032 -67.976 6.9065 1
112 -68 6 0
112.032 -67.9682 6.39607 1
114 -68 6 0
114.031 -67.9528 6.40793 1
116 -68 6 0
116.04 -67.9435 6.40291 1
118 -68 5.5 0
118.041 -67.9431 5.89181 1
120 -68 5.5 0
120.05 -67.9498 5.90154 1
122 -68 5 0
122.073 -67.9589 5.45214 1
124 -68 5 0
124.058 -67.976 5.35755 1
126 -68 4.5 0
126.049 -68.0023 4.78166 1
128 -68 4 0
128.019 -68 4.07602 1
128 -68 -7 0
128.129 -67.9458 -6.93028 1
128 -68 -8 0
128.084 -67.8805 -7.90583 1
128 -68 -8.5 0
128.045 -67.9105 -8.43233 1
128 -68 -9 0
128.029 -67.9495 -8.91454 1
128 -68 -9.5 0
127.957 -67.9632 -9.35971 1
128 -68 -10 0
127.861 -67.9835 -9.81263 1
128 -68 -10.5 0
128.247 -68.0008 -10.7036 1
128 -68 -11 0
128.337 -67.9908 -11.1881 1
130 -68 -7.5 0
130.126 -67.7987 -7.47733 1
130 -68 -8 0
130.059 -67.8555 -7.96052 1
130 -68 -8.5 0
129.99 -67.9546 -8.41794 1
130 -68 -9.5 0
129.938 -67.9338 -9.26705 1
130 -68 -10.5 0
129.992 -67.9908 -10.4771 1
130 -68 -11 0
130.14 -67.8888 -11.0146 1
132 -68 1 0
132 -68 1 1
132 -68 -8 0
131.971 -67.966 -7.84727 1
132 -68 -8.5 0
131.993 -67.8523 -8.13919 1
132 -68 -9 0
131.991 -67.8443 -8.64464 1
132 -68 -9.5 0
132.003 -67.8546 -9.23905 1
134 -68 -9 0
134.083 -67.9495 -8.60677 1
134 -68 -9.5 0
134.077 -67.9158 -9.10515 1
136 -68 -2 0
136 -68 -2 1
136 -68 -2.5 0
136 -68 -2.5 1
136 -68 -9.5 0
136.092 -67.9848 -8.90475 1
136 -68 -10 0
136.092 -67.9562 -9.40866 1
136 -68 -17.5 0
136.049 -68 -17.5 1
136 -68 -18 0
136.05 -68 -18 1
138 -68 -9.5 0
138.024 -67.9945 -9.14674 1
138 -68 -10 0
138.042 -67.9562 -9.6237 1
140 -68 -10 0
140.028 -67.9859 -9.57518 1
142 -68 -10 0
142.001 -67.9908 -9.68943 1
144 -68 13.5 0
143.936 -68.025 13.5713 1
144 -68 13 0
144.093 -67.9693 12.9395 1
144 -68 6.5 0
143.984 -67.8786 6.57351 1
146 -68 16 0
146.006 -67.9683 15.9864 1
146 -68 15 0
146.077 -67.9864 14.9425 1
146 -68 14 0
146.024 -68.0267 14.0395 1
146 -68 6.5 0
145.982 -67.9087 6.54829 1
146 -68 -6.5 0
146.063 -68.0196 -6.50662 1
146 -68 -7 0
146.128 -68.0204 -7.0571 1
148 -68 10.5 0
147.988 -67.972 10.4835 1
148 -68 9 0
147.976 -68.0258 9.0228 1
148 -68 8 0
147.966 -67.9686 8.05532 1
148 -68 -6 0
147.968 -67.9287 -5.92446 1
148 -68 -7 0
147.962 -67.9779 -6.9261 1
150 -68 19 0
150.044 -68.0224 18.9992 1
150 -68 18.5 0
149.96 -67.96 18.5 1
150 -68 17.5 0
149.99 -67.958 17.4909 1
150 -68 12.5 0
150.05 -67.7718 12.4907 1
150 -68 9.5 0
149.968 -67.9406 9.51346 1
150 -68 9 0
149.946 -67.8908 8.9896 1
150 -68 8.5 0
149.938 -67.8758 8.49202 1
152 -68 13.5 0
151.955 -68.0369 13.6558 1
154 -68 14.5 0
154.146 -68.0003 14.4073 1
154 -68 14 0
154.118 -68.0026 13.897 1
154 -68 13.5 0
154.113 -68.0245 13.41 1
156 -68 20 0
156.174 -68.0408 20.0752 1
156 -68 19 0
156.047 -67.9966 19.0307 1
156 -68 18 0
155.965 -67.9486 18.0439 1
156 -68 17 0
156.249 -68.1021 16.8712 1
158 -68 17 0
157.964 -67.9496 16.9856 1
160 -68 19 0
159.897 -67.9415 19.2141 1
160 -68 18.5 0
159.91 -67.9969 18.7232 1
162 -68 24 0
162.045 -68.0026 24.0314 1
162 -68 21 0
162.057 -68.015 20.9622 1
162 -68 9.5 0
162.176 -67.9569 9.35583 1
164 -68 13 0
164.002 -67.9475 13.0181 1
164 -68 12.5 0
163.979 -67.9655 12.5575 1
164 -68 11.5 0
163.8 -68.0047 11.7383 1
166 -68 13 0
165.914 -67.9108 13.3749 1
168 -68 13 0
167.892 -67.8607 13.3913 1
168 -68 12.5 0
167.942 -67.9314 12.6999 1
168 -68 12 0
168.008 -67.936 11.9374 1
170 -68 30 0
169.901 -67.9007 30 1
170 -68 29.5 0
169.907 -67.9074 29.5 1
170 -68 29 0
169.916 -67.9165 29 1
170 -68 19 0
170.111 -68.0218 18.9831 1
170 -68 18 0
170.181 -68.0496 17.9789 1
170 -68 17.5 0
170.178 -68.053 17.4852 1
170 -68 17 0
170.215 -68.0805 16.9769 1
170 -68 14.5 0
170.054 -67.966 14.4853 1
170 -68 14 0
170.061 -67.9069 13.9885 1
170 -68 13.5 0
